"","latnum","longnum","town"
"237","53.4833333333333","-2.04","https://en.wikipedia.org/wiki/Stalybridge"
"238","53.4466666666667","-2.30861111111111","https://en.wikipedia.org/wiki/Stretford"
"239","53.3916666666667","-2.59722222222222","https://en.wikipedia.org/wiki/Warrington"
"240","53.6469444444444","-2.13194444444444","https://en.wikipedia.org/wiki/Wardle,_Greater_Manchester"
"241","54.6138888888889","-3.25194444444444","https://en.wikipedia.org/wiki/Whinlatter"
"242","53.3630555555556","-2.72805555555556","https://en.wikipedia.org/wiki/Widnes"
"243","53.325","-2.23888888888889","https://en.wikipedia.org/wiki/Wilmslow"
"244","53.745","-2.47694444444444","https://en.wikipedia.org/wiki/Blackburn"
"245","53.4083333333333","-2.14944444444444","https://en.wikipedia.org/wiki/Stockport"
"246","54.6363888888889","-3.555","https://en.wikipedia.org/wiki/Workington"
"247","53.4830555555556","-2.29305555555556","https://en.wikipedia.org/wiki/Salford,_Greater_Manchester"
"248","53.3919444444444","-2.26388888888889","https://en.wikipedia.org/wiki/Wythenshawe"
"249","","","https://en.wikipedia.orgNA"
"250","54.35","-6.65472222222222","https://en.wikipedia.org/wiki/Armagh"
"251","54.6666666666667","-5.66666666666667","https://en.wikipedia.org/wiki/Bangor,_County_Down"
"252","54.5963888888889","-5.93","https://en.wikipedia.org/wiki/Belfast"
"253","","","https://en.wikipedia.orgNA"
"254","","","https://en.wikipedia.orgNA"
"255","","","https://en.wikipedia.orgNA"
"256","","","https://en.wikipedia.orgNA"
"257","","","https://en.wikipedia.orgNA"
"258","","","https://en.wikipedia.orgNA"
"259","","","https://en.wikipedia.orgNA"
"260","","","https://en.wikipedia.orgNA"
"261","","","https://en.wikipedia.orgNA"
"262","","","https://en.wikipedia.orgNA"
"263","","","https://en.wikipedia.orgNA"
"264","","","https://en.wikipedia.orgNA"
"265","","","https://en.wikipedia.orgNA"
"266","","","https://en.wikipedia.orgNA"
"267","","","https://en.wikipedia.orgNA"
"268","","","https://en.wikipedia.orgNA"
"269","","","https://en.wikipedia.orgNA"
"270","","","https://en.wikipedia.orgNA"
"271","","","https://en.wikipedia.orgNA"
"272","","","https://en.wikipedia.orgNA"
"273","","","https://en.wikipedia.orgNA"
"274","","","https://en.wikipedia.orgNA"
"275","","","https://en.wikipedia.orgNA"
"276","","","https://en.wikipedia.orgNA"
"277","","","https://en.wikipedia.orgNA"
"278","57.15","-2.11666666666667","https://en.wikipedia.org/wiki/Aberdeen"
"279","57.695","-4.25805555555556","https://en.wikipedia.org/wiki/Alness"
"280","57.1938888888889","-3.82305555555556","https://en.wikipedia.org/wiki/Aviemore"
"281","55.4586111111111","-4.62916666666667","https://en.wikipedia.org/wiki/Ayr"
"282","60.15","-1.08333333333333","https://en.wikipedia.org/wiki/Bressay"
"283","","","https://en.wikipedia.orgNA"
"284","57.055","-2.49","https://en.wikipedia.org/wiki/Banchory"
"285","55.07","-3.60305555555556","https://en.wikipedia.org/wiki/Dumfries"
"286","55.905","-4.36083333333333","https://en.wikipedia.org/wiki/Drumchapel"
"287","56.0719444444444","-3.43916666666667","https://en.wikipedia.org/wiki/Dunfermline"
"288","55.9883333333333","-3.30111111111111","https://en.wikipedia.org/wiki/Cramond"
"289","55.62","-4.66138888888889","https://en.wikipedia.org/wiki/Irvine,_North_Ayrshire"
"290","57.65","-3.315","https://en.wikipedia.org/wiki/Elgin,_Moray"
"291","57.3661111111111","-2.08611111111111","https://en.wikipedia.org/wiki/Ellon,_Aberdeenshire"
"292","56.0011111111111","-3.78361111111111","https://en.wikipedia.org/wiki/Falkirk"
